,QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,IntMethod,StudyNote,year
1223,USROPER.83-5.R06YA,Not at all convincing,12,"Here are some arguments that have been made against an immediate nuclear freeze. (Card shown respondent) For an argument to be convincing it has to be both important and true. If it isn't important, or isn't true it isn't convincing. Would you tell me for each of those arguments whether you find it a very convincing argument against an immediate nuclear freeze, or somewhat convincing, not very convincing, or not at all convincing? First 'a': An immediate nuclear freeze would remove Soviet incentives to negotiate seriously for reduction in nuclear arms in the current Geneva talks.",,'Y' half of the sample,06/1/1983,The Roper Organization,,Roper Report 83-5,04/23/1983,04/30/1983,Y,National Adult,2000,Face-to-face interview,,1983
1224,USROPER.83-5.R06YA,Don't know,12,"Here are some arguments that have been made against an immediate nuclear freeze. (Card shown respondent) For an argument to be convincing it has to be both important and true. If it isn't important, or isn't true it isn't convincing. Would you tell me for each of those arguments whether you find it a very convincing argument against an immediate nuclear freeze, or somewhat convincing, not very convincing, or not at all convincing? First 'a': An immediate nuclear freeze would remove Soviet incentives to negotiate seriously for reduction in nuclear arms in the current Geneva talks.",,'Y' half of the sample,06/1/1983,The Roper Organization,,Roper Report 83-5,04/23/1983,04/30/1983,Y,National Adult,2000,Face-to-face interview,,1983
1225,USGALLUP.452TPS.QT08E,SHOULD,69,DO YOU THINK WE SHOULD TRY TO WORK OUT AN AGREEMENT WITH RUSSIA TO CONTROL THE ATOM BOMB AND THE HYDROGEN BOMB?,,,02/1/1950,Gallup Organization,,Gallup Poll (AIPO),01/28/1950,02/10/1950,Y,National Adult,2899,Face-to-face interview,Sample size is approximate.,1950
1226,USGALLUP.452TPS.QT08E,SHOULD NOT,24,DO YOU THINK WE SHOULD TRY TO WORK OUT AN AGREEMENT WITH RUSSIA TO CONTROL THE ATOM BOMB AND THE HYDROGEN BOMB?,,,02/1/1950,Gallup Organization,,Gallup Poll (AIPO),01/28/1950,02/10/1950,Y,National Adult,2899,Face-to-face interview,Sample size is approximate.,1950
1227,USGALLUP.452TPS.QT08E,No opinion,7,DO YOU THINK WE SHOULD TRY TO WORK OUT AN AGREEMENT WITH RUSSIA TO CONTROL THE ATOM BOMB AND THE HYDROGEN BOMB?,,,02/1/1950,Gallup Organization,,Gallup Poll (AIPO),01/28/1950,02/10/1950,Y,National Adult,2899,Face-to-face interview,Sample size is approximate.,1950
1228,USHARRIS.061782.R3,Favor,82,"President Reagan recently proposed that the U.S. and the Soviet Union sit down to negotiate a new agreement to control nuclear weapons. Let me ask you about the major provisions for that proposal. For each, tell me if you favor or oppose that provision. Both the U.S. and Russia would cut back by one-third the number of nuclear weapons they now possess.",,,06/17/1982,Louis Harris & Associates,,Harris Survey,05/25/1982,05/30/1982,Y,National Sample,1251,Telephone Interview,,1982
1229,USHARRIS.061782.R3,Oppose,15,"President Reagan recently proposed that the U.S. and the Soviet Union sit down to negotiate a new agreement to control nuclear weapons. Let me ask you about the major provisions for that proposal. For each, tell me if you favor or oppose that provision. Both the U.S. and Russia would cut back by one-third the number of nuclear weapons they now possess.",,,06/17/1982,Louis Harris & Associates,,Harris Survey,05/25/1982,05/30/1982,Y,National Sample,1251,Telephone Interview,,1982
1230,USHARRIS.061782.R3,Not sure,3,"President Reagan recently proposed that the U.S. and the Soviet Union sit down to negotiate a new agreement to control nuclear weapons. Let me ask you about the major provisions for that proposal. For each, tell me if you favor or oppose that provision. Both the U.S. and Russia would cut back by one-third the number of nuclear weapons they now possess.",,,06/17/1982,Louis Harris & Associates,,Harris Survey,05/25/1982,05/30/1982,Y,National Sample,1251,Telephone Interview,,1982
1231,USHARRIS.120684.R1,Will,46,"In January (1985), Secretary of State George Shultz will meet with Russian Foreign Minister Andrei Gromyko in Geneva to try to reopen negotiations to control nuclear arms. Do you feel that out of these renewed talks...Real beginnings will be made toward the two countries finally agreeing to a new treaty to control and reduce nuclear weapons...or not?",,,12/6/1984,Louis Harris & Associates,,Harris Survey,11/26/1984,11/29/1984,Y,National adult,1255,Telephone Interview,,1984
1232,USHARRIS.120684.R1,Will not,47,"In January (1985), Secretary of State George Shultz will meet with Russian Foreign Minister Andrei Gromyko in Geneva to try to reopen negotiations to control nuclear arms. Do you feel that out of these renewed talks...Real beginnings will be made toward the two countries finally agreeing to a new treaty to control and reduce nuclear weapons...or not?",,,12/6/1984,Louis Harris & Associates,,Harris Survey,11/26/1984,11/29/1984,Y,National adult,1255,Telephone Interview,,1984
1233,USHARRIS.120684.R1,Not sure,7,"In January (1985), Secretary of State George Shultz will meet with Russian Foreign Minister Andrei Gromyko in Geneva to try to reopen negotiations to control nuclear arms. Do you feel that out of these renewed talks...Real beginnings will be made toward the two countries finally agreeing to a new treaty to control and reduce nuclear weapons...or not?",,,12/6/1984,Louis Harris & Associates,,Harris Survey,11/26/1984,11/29/1984,Y,National adult,1255,Telephone Interview,,1984
1234,USROPER.83-2.R07,Freeze prod. now of all nucl. arms at pres. lev.,20,"Nearly everyone would like to see a reduction in nuclear warfare tensions between the United States and the Soviet Union. The only disagreement is over how to reach it. Which one of these agreements on nuclear arms production would you most like to see the U.S. come to with Russia? (Card shown respondent: a. Freeze production now of all nuclear arms at their present levels, even if that means that Russia will have somewhat more nuclear arms than we do, b. Freeze production of all nuclear arms if Russia will agree to cut back to equal nuclear capability, c. Freeze production of all nuclear arms when the U.S. builds up to Russia's nuclear capability, d. Freeze production of all nuclear arms when the U.S. achieves a greater nuclear capability than Russia, e. Impose no freeze on the production of nuclear arms by either the U.S. or Russia.)",,,03/1/1983,The Roper Organization,,Roper Report 83-2,01/8/1983,01/22/1983,Y,National adult,2000,Face-to-face interview,,1983
1235,USROPER.83-2.R07,Freeze if Russia will agree to cut back to equal,36,"Nearly everyone would like to see a reduction in nuclear warfare tensions between the United States and the Soviet Union. The only disagreement is over how to reach it. Which one of these agreements on nuclear arms production would you most like to see the U.S. come to with Russia? (Card shown respondent: a. Freeze production now of all nuclear arms at their present levels, even if that means that Russia will have somewhat more nuclear arms than we do, b. Freeze production of all nuclear arms if Russia will agree to cut back to equal nuclear capability, c. Freeze production of all nuclear arms when the U.S. builds up to Russia's nuclear capability, d. Freeze production of all nuclear arms when the U.S. achieves a greater nuclear capability than Russia, e. Impose no freeze on the production of nuclear arms by either the U.S. or Russia.)",,,03/1/1983,The Roper Organization,,Roper Report 83-2,01/8/1983,01/22/1983,Y,National adult,2000,Face-to-face interview,,1983
1236,USROPER.83-2.R07,Freeze when U.S. builds up to Russia's capability,14,"Nearly everyone would like to see a reduction in nuclear warfare tensions between the United States and the Soviet Union. The only disagreement is over how to reach it. Which one of these agreements on nuclear arms production would you most like to see the U.S. come to with Russia? (Card shown respondent: a. Freeze production now of all nuclear arms at their present levels, even if that means that Russia will have somewhat more nuclear arms than we do, b. Freeze production of all nuclear arms if Russia will agree to cut back to equal nuclear capability, c. Freeze production of all nuclear arms when the U.S. builds up to Russia's nuclear capability, d. Freeze production of all nuclear arms when the U.S. achieves a greater nuclear capability than Russia, e. Impose no freeze on the production of nuclear arms by either the U.S. or Russia.)",,,03/1/1983,The Roper Organization,,Roper Report 83-2,01/8/1983,01/22/1983,Y,National adult,2000,Face-to-face interview,,1983
1237,USROPER.83-2.R07,Freeze when U.S. gets gtr. nucl.capab. than Russia,10,"Nearly everyone would like to see a reduction in nuclear warfare tensions between the United States and the Soviet Union. The only disagreement is over how to reach it. Which one of these agreements on nuclear arms production would you most like to see the U.S. come to with Russia? (Card shown respondent: a. Freeze production now of all nuclear arms at their present levels, even if that means that Russia will have somewhat more nuclear arms than we do, b. Freeze production of all nuclear arms if Russia will agree to cut back to equal nuclear capability, c. Freeze production of all nuclear arms when the U.S. builds up to Russia's nuclear capability, d. Freeze production of all nuclear arms when the U.S. achieves a greater nuclear capability than Russia, e. Impose no freeze on the production of nuclear arms by either the U.S. or Russia.)",,,03/1/1983,The Roper Organization,,Roper Report 83-2,01/8/1983,01/22/1983,Y,National adult,2000,Face-to-face interview,,1983
1238,USROPER.83-2.R07,Impose no freeze by either U.S. or Russia,9,"Nearly everyone would like to see a reduction in nuclear warfare tensions between the United States and the Soviet Union. The only disagreement is over how to reach it. Which one of these agreements on nuclear arms production would you most like to see the U.S. come to with Russia? (Card shown respondent: a. Freeze production now of all nuclear arms at their present levels, even if that means that Russia will have somewhat more nuclear arms than we do, b. Freeze production of all nuclear arms if Russia will agree to cut back to equal nuclear capability, c. Freeze production of all nuclear arms when the U.S. builds up to Russia's nuclear capability, d. Freeze production of all nuclear arms when the U.S. achieves a greater nuclear capability than Russia, e. Impose no freeze on the production of nuclear arms by either the U.S. or Russia.)",,,03/1/1983,The Roper Organization,,Roper Report 83-2,01/8/1983,01/22/1983,Y,National adult,2000,Face-to-face interview,,1983
1239,USROPER.83-2.R07,,3,"Nearly everyone would like to see a reduction in nuclear warfare tensions between the United States and the Soviet Union. The only disagreement is over how to reach it. Which one of these agreements on nuclear arms production would you most like to see the U.S. come to with Russia? (Card shown respondent: a. Freeze production now of all nuclear arms at their present levels, even if that means that Russia will have somewhat more nuclear arms than we do, b. Freeze production of all nuclear arms if Russia will agree to cut back to equal nuclear capability, c. Freeze production of all nuclear arms when the U.S. builds up to Russia's nuclear capability, d. Freeze production of all nuclear arms when the U.S. achieves a greater nuclear capability than Russia, e. Impose no freeze on the production of nuclear arms by either the U.S. or Russia.)",,,03/1/1983,The Roper Organization,,Roper Report 83-2,01/8/1983,01/22/1983,Y,National adult,2000,Face-to-face interview,,1983
1240,USROPER.83-2.R07,Don't know,8,"Nearly everyone would like to see a reduction in nuclear warfare tensions between the United States and the Soviet Union. The only disagreement is over how to reach it. Which one of these agreements on nuclear arms production would you most like to see the U.S. come to with Russia? (Card shown respondent: a. Freeze production now of all nuclear arms at their present levels, even if that means that Russia will have somewhat more nuclear arms than we do, b. Freeze production of all nuclear arms if Russia will agree to cut back to equal nuclear capability, c. Freeze production of all nuclear arms when the U.S. builds up to Russia's nuclear capability, d. Freeze production of all nuclear arms when the U.S. achieves a greater nuclear capability than Russia, e. Impose no freeze on the production of nuclear arms by either the U.S. or Russia.)",,,03/1/1983,The Roper Organization,,Roper Report 83-2,01/8/1983,01/22/1983,Y,National adult,2000,Face-to-face interview,,1983
1241,USHARRIS.71AUG.R19G,Would welcome,73,(Would you welcome that happening (as a result of President Nixon's acceptance of the invitation to visit Mainland China) or not?)...The U.S. and Communist China will agree to control nuclear weapons,,,08/1/1971,Louis Harris & Associates,,Harris Survey,08/1/1971,08/31/1971,N,National adult,1600,Face-to-face interview,,1971
1242,USHARRIS.71AUG.R19G,Wouldn't welcome,10,(Would you welcome that happening (as a result of President Nixon's acceptance of the invitation to visit Mainland China) or not?)...The U.S. and Communist China will agree to control nuclear weapons,,,08/1/1971,Louis Harris & Associates,,Harris Survey,08/1/1971,08/31/1971,N,National adult,1600,Face-to-face interview,,1971
1243,USHARRIS.71AUG.R19G,Not sure,17,(Would you welcome that happening (as a result of President Nixon's acceptance of the invitation to visit Mainland China) or not?)...The U.S. and Communist China will agree to control nuclear weapons,,,08/1/1971,Louis Harris & Associates,,Harris Survey,08/1/1971,08/31/1971,N,National adult,1600,Face-to-face interview,,1971
1244,USHARRIS.092286.R1G,Favor,67,"(Now here are some things that President Reagan and (Russian leader) Gorbachev might agree on at a summit meeting. For each, tell me if you would favor or oppose an agreement with the Russians on each item.) ...Reduction of long-range nuclear weapons",,,09/22/1986,Louis Harris & Associates,,Harris Survey,09/4/1986,09/7/1986,Y,National adult,1255,Telephone Interview,,1986
1245,USHARRIS.092286.R1G,Oppose,29,"(Now here are some things that President Reagan and (Russian leader) Gorbachev might agree on at a summit meeting. For each, tell me if you would favor or oppose an agreement with the Russians on each item.) ...Reduction of long-range nuclear weapons",,,09/22/1986,Louis Harris & Associates,,Harris Survey,09/4/1986,09/7/1986,Y,National adult,1255,Telephone Interview,,1986
1246,USHARRIS.092286.R1G,Not sure,4,"(Now here are some things that President Reagan and (Russian leader) Gorbachev might agree on at a summit meeting. For each, tell me if you would favor or oppose an agreement with the Russians on each item.) ...Reduction of long-range nuclear weapons",,,09/22/1986,Louis Harris & Associates,,Harris Survey,09/4/1986,09/7/1986,Y,National adult,1255,Telephone Interview,,1986
1247,USPSRNEW.102106.R19B,Would support,18,(Please tell me whether or not you would support the following kinds of US (United States) military action against Iran if that country continues its efforts to develop nuclear weapons.) What about...sending in US ground troops to take control of the country?  Would you support this kind of military action against Iran or not?,,,10/21/2006,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,10/19/2006,10/20/2006,Y,National adult,1000,Telephone Interview,,2006
1248,USPSRNEW.102106.R19B,Would not,76,(Please tell me whether or not you would support the following kinds of US (United States) military action against Iran if that country continues its efforts to develop nuclear weapons.) What about...sending in US ground troops to take control of the country?  Would you support this kind of military action against Iran or not?,,,10/21/2006,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,10/19/2006,10/20/2006,Y,National adult,1000,Telephone Interview,,2006
1249,USPSRNEW.102106.R19B,Don't know,6,(Please tell me whether or not you would support the following kinds of US (United States) military action against Iran if that country continues its efforts to develop nuclear weapons.) What about...sending in US ground troops to take control of the country?  Would you support this kind of military action against Iran or not?,,,10/21/2006,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,10/19/2006,10/20/2006,Y,National adult,1000,Telephone Interview,,2006
1250,USODFOX.092806.R20,Democrats gain control,22,"Regardless of how you usually vote, do you think...Iran is more likely to be prevented from obtaining nuclear weapons if Democrats gain control of Congress or if Republicans keep control of Congress?",,,09/28/2006,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,09/26/2006,09/27/2006,Y,National likely voters,900,Telephone Interview,,2006
1251,USODFOX.092806.R20,Republicans keep control,34,"Regardless of how you usually vote, do you think...Iran is more likely to be prevented from obtaining nuclear weapons if Democrats gain control of Congress or if Republicans keep control of Congress?",,,09/28/2006,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,09/26/2006,09/27/2006,Y,National likely voters,900,Telephone Interview,,2006
1252,USODFOX.092806.R20,No difference (Vol.),34,"Regardless of how you usually vote, do you think...Iran is more likely to be prevented from obtaining nuclear weapons if Democrats gain control of Congress or if Republicans keep control of Congress?",,,09/28/2006,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,09/26/2006,09/27/2006,Y,National likely voters,900,Telephone Interview,,2006
1253,USODFOX.092806.R20,Don't know,11,"Regardless of how you usually vote, do you think...Iran is more likely to be prevented from obtaining nuclear weapons if Democrats gain control of Congress or if Republicans keep control of Congress?",,,09/28/2006,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,09/26/2006,09/27/2006,Y,National likely voters,900,Telephone Interview,,2006
1254,USABCWP.102291.R42,Great deal,19,"Some people say that because of the changes in the Soviet Union, the Soviet Union might lose control over its nuclear weapons--would you say that possibility worries you a great deal, somewhat, not too much or not at all?",,,10/22/1991,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/15/1991,10/20/1991,Y,National adult,1536,Telephone Interview,,1991
1255,USABCWP.102291.R42,Somewhat,35,"Some people say that because of the changes in the Soviet Union, the Soviet Union might lose control over its nuclear weapons--would you say that possibility worries you a great deal, somewhat, not too much or not at all?",,,10/22/1991,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/15/1991,10/20/1991,Y,National adult,1536,Telephone Interview,,1991
1256,USABCWP.102291.R42,Not too much,27,"Some people say that because of the changes in the Soviet Union, the Soviet Union might lose control over its nuclear weapons--would you say that possibility worries you a great deal, somewhat, not too much or not at all?",,,10/22/1991,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/15/1991,10/20/1991,Y,National adult,1536,Telephone Interview,,1991
1257,USABCWP.102291.R42,Not at all,18,"Some people say that because of the changes in the Soviet Union, the Soviet Union might lose control over its nuclear weapons--would you say that possibility worries you a great deal, somewhat, not too much or not at all?",,,10/22/1991,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/15/1991,10/20/1991,Y,National adult,1536,Telephone Interview,,1991
1258,USABCWP.102291.R42,Don't know/No opinion,1,"Some people say that because of the changes in the Soviet Union, the Soviet Union might lose control over its nuclear weapons--would you say that possibility worries you a great deal, somewhat, not too much or not at all?",,,10/22/1991,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/15/1991,10/20/1991,Y,National adult,1536,Telephone Interview,,1991
1259,USKN.2014CCGA.Q71D,Support,18,(Please tell me whether you would support or oppose each of the following kinds of US action to pressure North Korea to stop building its nuclear weapons program.)...Send in US ground troops to take control of the country,,,05/31/2014,GfK Knowledge Networks,The Chicago Council on Global Affairs,Chicago Council on Global Affairs Poll,05/6/2014,05/29/2014,Y,National adult including an oversample of Hispanics,2108,Web-based survey,"Results were weighted to be representative of a national adult sample.
The poll was fielded by GfK Knowledge Networks using its national KnowledgePanel. The KnowledgePanel is a nationally representative probability sample of the US adult population. Panelists are recruited by randomly selecting residential addresses using a process called address-based sampling (ABS). Since nearly 3-in-10 US households do not have home Internet access, respondent households who do not have Internet access or own a computer are provided Internet service and a netbook computer to ensure that panel respondents are representative of the US adult population. Unlike opt-in panels, households are not permitted to ""self-select"" into KnowledgePanel; nor are they allowed to participate in many surveys per week.",2014
1260,USKN.2014CCGA.Q71D,Oppose,78,(Please tell me whether you would support or oppose each of the following kinds of US action to pressure North Korea to stop building its nuclear weapons program.)...Send in US ground troops to take control of the country,,,05/31/2014,GfK Knowledge Networks,The Chicago Council on Global Affairs,Chicago Council on Global Affairs Poll,05/6/2014,05/29/2014,Y,National adult including an oversample of Hispanics,2108,Web-based survey,"Results were weighted to be representative of a national adult sample.
The poll was fielded by GfK Knowledge Networks using its national KnowledgePanel. The KnowledgePanel is a nationally representative probability sample of the US adult population. Panelists are recruited by randomly selecting residential addresses using a process called address-based sampling (ABS). Since nearly 3-in-10 US households do not have home Internet access, respondent households who do not have Internet access or own a computer are provided Internet service and a netbook computer to ensure that panel respondents are representative of the US adult population. Unlike opt-in panels, households are not permitted to ""self-select"" into KnowledgePanel; nor are they allowed to participate in many surveys per week.",2014
1261,USKN.2014CCGA.Q71D,Refused,4,(Please tell me whether you would support or oppose each of the following kinds of US action to pressure North Korea to stop building its nuclear weapons program.)...Send in US ground troops to take control of the country,,,05/31/2014,GfK Knowledge Networks,The Chicago Council on Global Affairs,Chicago Council on Global Affairs Poll,05/6/2014,05/29/2014,Y,National adult including an oversample of Hispanics,2108,Web-based survey,"Results were weighted to be representative of a national adult sample.
The poll was fielded by GfK Knowledge Networks using its national KnowledgePanel. The KnowledgePanel is a nationally representative probability sample of the US adult population. Panelists are recruited by randomly selecting residential addresses using a process called address-based sampling (ABS). Since nearly 3-in-10 US households do not have home Internet access, respondent households who do not have Internet access or own a computer are provided Internet service and a netbook computer to ensure that panel respondents are representative of the US adult population. Unlike opt-in panels, households are not permitted to ""self-select"" into KnowledgePanel; nor are they allowed to participate in many surveys per week.",2014
1262,USKN.12GLOBALV.R0374D,Support,15,(Please tell me whether you would support or oppose each of the following kinds of US (United States) action to pressure North Korea to stop building its nuclear weapons program.)...Send in US ground troops to take control of the country,,,01/31/2013,Knowledge Networks,The Chicago Council on Global Affairs,Chicago Council Survey 2012,05/25/2012,06/8/2012,Y,National adult including an oversample of Millennials--18-29 year olds,1877,Telephone Interview,"The poll was fielded by Gfk Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  There was an oversample of 175 adults age 18-29 interviewed.  Results were weighted to be representative of a national adult population.",2012
1263,USKN.12GLOBALV.R0374D,Oppose,80,(Please tell me whether you would support or oppose each of the following kinds of US (United States) action to pressure North Korea to stop building its nuclear weapons program.)...Send in US ground troops to take control of the country,,,01/31/2013,Knowledge Networks,The Chicago Council on Global Affairs,Chicago Council Survey 2012,05/25/2012,06/8/2012,Y,National adult including an oversample of Millennials--18-29 year olds,1877,Telephone Interview,"The poll was fielded by Gfk Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  There was an oversample of 175 adults age 18-29 interviewed.  Results were weighted to be representative of a national adult population.",2012
1264,USKN.12GLOBALV.R0374D,Not sure/Decline,5,(Please tell me whether you would support or oppose each of the following kinds of US (United States) action to pressure North Korea to stop building its nuclear weapons program.)...Send in US ground troops to take control of the country,,,01/31/2013,Knowledge Networks,The Chicago Council on Global Affairs,Chicago Council Survey 2012,05/25/2012,06/8/2012,Y,National adult including an oversample of Millennials--18-29 year olds,1877,Telephone Interview,"The poll was fielded by Gfk Knowledge Networks using its national panel which is randomly selected from the entire national population and subsequently provided Internet access, if needed.  There was an oversample of 175 adults age 18-29 interviewed.  Results were weighted to be representative of a national adult population.",2012
1265,USHARRIS.092286.R1H,Favor,65,"(Now here are some things that President Reagan and (Russian leader) Gorbachev might agree on at a summit meeting. For each, tell me if you would favor or oppose an agreement with the Russians on each item.) ...Reduction of intermediate-range nuclear weapons",,,09/22/1986,Louis Harris & Associates,,Harris Survey,09/4/1986,09/7/1986,Y,National adult,1255,Telephone Interview,,1986
1266,USHARRIS.092286.R1H,Oppose,29,"(Now here are some things that President Reagan and (Russian leader) Gorbachev might agree on at a summit meeting. For each, tell me if you would favor or oppose an agreement with the Russians on each item.) ...Reduction of intermediate-range nuclear weapons",,,09/22/1986,Louis Harris & Associates,,Harris Survey,09/4/1986,09/7/1986,Y,National adult,1255,Telephone Interview,,1986
1267,USHARRIS.092286.R1H,Not sure,6,"(Now here are some things that President Reagan and (Russian leader) Gorbachev might agree on at a summit meeting. For each, tell me if you would favor or oppose an agreement with the Russians on each item.) ...Reduction of intermediate-range nuclear weapons",,,09/22/1986,Louis Harris & Associates,,Harris Survey,09/4/1986,09/7/1986,Y,National adult,1255,Telephone Interview,,1986
1268,USPSRNEW.102106.R17C,Would support,14,(Please tell me whether or not you would support the following kinds of US (United States) military action against North Korea if that country continues its efforts to develop nuclear weapons.) What about...sending in US ground troops to take control of the country?  Would you support this kind of military action against North Korea or not?,,,10/21/2006,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,10/19/2006,10/20/2006,Y,National adult,1000,Telephone Interview,,2006
1269,USPSRNEW.102106.R17C,Would not,80,(Please tell me whether or not you would support the following kinds of US (United States) military action against North Korea if that country continues its efforts to develop nuclear weapons.) What about...sending in US ground troops to take control of the country?  Would you support this kind of military action against North Korea or not?,,,10/21/2006,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,10/19/2006,10/20/2006,Y,National adult,1000,Telephone Interview,,2006
1270,USPSRNEW.102106.R17C,Don't know,6,(Please tell me whether or not you would support the following kinds of US (United States) military action against North Korea if that country continues its efforts to develop nuclear weapons.) What about...sending in US ground troops to take control of the country?  Would you support this kind of military action against North Korea or not?,,,10/21/2006,Princeton Survey Research Associates International,Newsweek,Princeton Survey Research Associates International/Newsweek Poll,10/19/2006,10/20/2006,Y,National adult,1000,Telephone Interview,,2006
1271,USLAT.100.R50,Trusted,70,"If the United States and the Soviet Union were to reach agreement on nuclear weapons control, do you think the Americans could be trusted to keep their part of the bargain, or not?",,,11/1/1985,Los Angeles Times,,Los Angeles Times Poll,11/1/1985,11/7/1985,Y,National adult,2041,Telephone Interview,,1985
1272,USLAT.100.R50,Not trusted,23,"If the United States and the Soviet Union were to reach agreement on nuclear weapons control, do you think the Americans could be trusted to keep their part of the bargain, or not?",,,11/1/1985,Los Angeles Times,,Los Angeles Times Poll,11/1/1985,11/7/1985,Y,National adult,2041,Telephone Interview,,1985
1273,USLAT.100.R50,Not sure,7,"If the United States and the Soviet Union were to reach agreement on nuclear weapons control, do you think the Americans could be trusted to keep their part of the bargain, or not?",,,11/1/1985,Los Angeles Times,,Los Angeles Times Poll,11/1/1985,11/7/1985,Y,National adult,2041,Telephone Interview,,1985
1274,USNBCWSJ.120385.R07,Lead to agreement,40,"At the (November 1985) summit, President Reagan and Soviet leader Gorbachev agreed to meet again twice in the next two years. Do you think these meetings will lead to agreement for a major reduction in nuclear weapons, or don't you think so?",,,12/3/1985,NBC News; Wall Street Journal,,NBC News/Wall Street Journal Poll,11/22/1985,11/23/1985,Y,National Adult,1584,Telephone Interview,,1985
1275,USNBCWSJ.120385.R07,Won't lead to agreement,46,"At the (November 1985) summit, President Reagan and Soviet leader Gorbachev agreed to meet again twice in the next two years. Do you think these meetings will lead to agreement for a major reduction in nuclear weapons, or don't you think so?",,,12/3/1985,NBC News; Wall Street Journal,,NBC News/Wall Street Journal Poll,11/22/1985,11/23/1985,Y,National Adult,1584,Telephone Interview,,1985
1276,USNBCWSJ.120385.R07,Not sure,14,"At the (November 1985) summit, President Reagan and Soviet leader Gorbachev agreed to meet again twice in the next two years. Do you think these meetings will lead to agreement for a major reduction in nuclear weapons, or don't you think so?",,,12/3/1985,NBC News; Wall Street Journal,,NBC News/Wall Street Journal Poll,11/22/1985,11/23/1985,Y,National Adult,1584,Telephone Interview,,1985
1277,USCBSNYT.103086.R45,Yes,22,Do you think Ronald Reagan should have given up the Strategic Defense Initiative--Star Wars--at the Iceland summit meeting in order to get Soviet leader Mikhail Gorbachev to agree to a big reduction in Soviet and U.S. nuclear weapons?,,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,,1986
1278,USCBSNYT.103086.R45,No,62,Do you think Ronald Reagan should have given up the Strategic Defense Initiative--Star Wars--at the Iceland summit meeting in order to get Soviet leader Mikhail Gorbachev to agree to a big reduction in Soviet and U.S. nuclear weapons?,,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,,1986
1279,USCBSNYT.103086.R45,No opinion,16,Do you think Ronald Reagan should have given up the Strategic Defense Initiative--Star Wars--at the Iceland summit meeting in order to get Soviet leader Mikhail Gorbachev to agree to a big reduction in Soviet and U.S. nuclear weapons?,,,10/30/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/24/1986,10/28/1986,Y,National Adult,2016,Telephone Interview,,1986
1280,USCBSNYT.101586.R02,Yes,20,(At the Iceland summit meeting) Do you think Reagan should have given up the Strategic Defense Initiative--Star Wars--in order to get Gorbachev to agree to a big reduction in Soviet and U.S. nuclear weapons?,,,10/15/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/14/1986,10/14/1986,Y,National Adult,776,Telephone Interview,,1986
1281,USCBSNYT.101586.R02,No,68,(At the Iceland summit meeting) Do you think Reagan should have given up the Strategic Defense Initiative--Star Wars--in order to get Gorbachev to agree to a big reduction in Soviet and U.S. nuclear weapons?,,,10/15/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/14/1986,10/14/1986,Y,National Adult,776,Telephone Interview,,1986
1282,USCBSNYT.101586.R02,No opinion,12,(At the Iceland summit meeting) Do you think Reagan should have given up the Strategic Defense Initiative--Star Wars--in order to get Gorbachev to agree to a big reduction in Soviet and U.S. nuclear weapons?,,,10/15/1986,CBS News; New York Times,,CBS News/New York Times Poll,10/14/1986,10/14/1986,Y,National Adult,776,Telephone Interview,,1986
1283,USCBSNYT.101091.R44,All under control of Gorbachev,24,Right now do you think that all Soviet nuclear weapons are under the control of Mikhail Gorbachev and the central government or do you think there are some nuclear weapons in the Soviet Union that are controlled by others outside the central government?,,,10/10/1991,CBS News; New York Times,,CBS News/New York Times Poll,10/5/1991,10/7/1991,Y,National adult,1280,Telephone Interview,,1991
